year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal,First_Name,Last_Name
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Roop Singh,19149,IND,British India,1.0,False,Gold,Roop,Singh
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Subramani Balada Kalaiah,19150,IND,India,6.0,False,,Subramani,Balada
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Ashish Kumar Ballal,19151,IND,India,7.0,False,,Ashish,Kumar
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Vasudevan Bhaskaran,19152,IND,India,7.0,False,,Vasudevan,Bhaskaran
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Vasudevan Bhaskaran,19152,IND,India,1.0,False,Gold,Vasudevan,Bhaskaran
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Lal Shah Bokhari,19153,IND,British India,1.0,False,Gold,Lal,Shah
1932.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Dickie Carr,19154,IND,British India,5.0,False,,Dickie,Carr
1932.0,Summer,Athletics,Hockey,Dickie Carr,19154,IND,IND,,True,,Dickie,Carr
1932.0,Summer,Athletics,"Hockey, Men (Olympic)",Dickie Carr,19154,IND,British India,1.0,False,Gold,Dickie,Carr
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Joaquim Carvalho,19155,IND,India,5.0,False,,Joaquim,Carvalho
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Charles Cornelius,19156,IND,India,3.0,False,Bronze,Charles,Cornelius
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Bir Bahadur Chettri,19157,IND,India,7.0,False,,Bir,Bahadur
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Bir Bahadur Chettri,19157,IND,India,1.0,False,Gold,Bir,Bahadur
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Rajendra Christy,19158,IND,India,,False,,Rajendra,Christy
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Rajendra Christy,19158,IND,India,3.0,False,Bronze,Rajendra,Christy
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Claudius,19159,IND,India,1.0,False,Gold,Leslie,Claudius
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Claudius,19159,IND,India,1.0,False,Gold,Leslie,Claudius
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Claudius,19159,IND,India,1.0,False,Gold,Leslie,Claudius
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Claudius,19159,IND,India,2.0,False,Silver,Leslie,Claudius
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Ernie Goodsir-Cullen,19160,IND,British India,1.0,False,Gold,Ernie,Goodsir-Cullen
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Willie Goodsir-Cullen,19161,IND,British India,1.0,False,Gold,Willie,Goodsir-Cullen
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Meldric daLuz,19162,IND,India,1.0,False,Gold,Meldric,daLuz
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Ali Dara,19163,IND,British India,1.0,False,Gold,Ali,Dara
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Chinnadorai Desamuthu,19164,IND,India,1.0,False,Gold,Chinnadorai,Desamuthu
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Chinnadorai Desamuthu,19164,IND,India,,False,,Chinnadorai,Desamuthu
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Baljit Singh Dhillon,19166,IND,India,8.0,False,,Baljit,Singh
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Baljit Singh Dhillon,19166,IND,India,7.0,False,,Baljit,Singh
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Baljit Singh Dhillon,19166,IND,India,7.0,False,,Baljit,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Ashok Diwan,19167,IND,India,7.0,False,,Ashok,Diwan
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Darryl D'Souza,19168,IND,India,7.0,False,,Darryl,D'Souza
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Walter de Sousa,19169,IND,India,1.0,False,Gold,Walter,de
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Dung Dung Sylvanus,19170,IND,India,1.0,False,Gold,Dung,Dung
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Keshav Dutt,19171,IND,India,1.0,False,Gold,Keshav,Dutt
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Keshav Dutt,19171,IND,India,1.0,False,Gold,Keshav,Dutt
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Alloysius Edwards,19172,IND,India,8.0,False,,Alloysius,Edwards
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Lionel Emmett,19173,IND,British India,1.0,False,Gold,Lionel,Emmett
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Lawrie Fernandes,19174,IND,India,1.0,False,Gold,Lawrie,Fernandes
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Peter Paul Fernandes,19175,IND,British India,1.0,False,Gold,Peter,Paul
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Merwyn Fernandis,19176,IND,India,1.0,False,Gold,Merwyn,Fernandis
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Merwyn Fernandis,19176,IND,India,5.0,False,,Merwyn,Fernandis
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Merwyn Fernandis,19176,IND,India,6.0,False,,Merwyn,Fernandis
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Gavin Ferreira,19177,IND,India,8.0,False,,Gavin,Ferreira
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Ranganathan Francis,19178,IND,India,1.0,False,Gold,Ranganathan,Francis
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Ranganathan Francis,19178,IND,India,1.0,False,Gold,Ranganathan,Francis
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Ranganathan Francis,19178,IND,India,1.0,False,Gold,Ranganathan,Francis
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Manuel Frederick,19179,IND,India,3.0,False,Bronze,Manuel,Frederick
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Joe Galibardy,19180,IND,British India,1.0,False,Gold,Joe,Galibardy
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Michael Gateley,19181,IND,British India,1.0,False,Gold,Michael,Gateley
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Gerry Glackan,19182,IND,India,1.0,False,Gold,Gerry,Glackan
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Marcellus Gomes,19183,IND,India,5.0,False,,Marcellus,Gomes
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",B. P. Govinda,19184,IND,India,3.0,False,Bronze,B.,P.
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",B. P. Govinda,19184,IND,India,7.0,False,,B.,P.
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Iqbaljit Singh Grewal,19185,IND,India,5.0,False,,Iqbaljit,Singh
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Hammond,19186,IND,British India,1.0,False,Gold,Leslie,Hammond
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Leslie Hammond,19186,IND,British India,1.0,False,Gold,Leslie,Hammond
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Arthur Hind,19187,IND,British India,1.0,False,Gold,Arthur,Hind
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Sayed Muhammad Hussain,19188,IND,British India,1.0,False,Gold,Sayed,Muhammad
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Sayed Jaffar,19189,IND,British India,1.0,False,Gold,Sayed,Jaffar
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Sayed Jaffar,19189,IND,British India,1.0,False,Gold,Sayed,Jaffar
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Romeo James,19190,IND,India,5.0,False,,Romeo,James
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Pat Jansen,19191,IND,India,1.0,False,Gold,Pat,Jansen
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Jude Sebastian,19192,IND,India,6.0,False,,Jude,Sebastian
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Jude Sebastian,19192,IND,India,7.0,False,,Jude,Sebastian
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Maharaj Krishon Kaushik,19193,IND,India,1.0,False,Gold,Maharaj,Krishon
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Hari Pal Kaushik,19194,IND,India,1.0,False,Gold,Hari,Pal
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Hari Pal Kaushik,19194,IND,India,,False,,Hari,Pal
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Hari Pal Kaushik,19194,IND,India,1.0,False,Gold,Hari,Pal
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Ahmed Sher Khan,19195,IND,British India,1.0,False,Gold,Ahmed,Sher
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Ahsan Muhammad Khan,19196,IND,British India,1.0,False,Gold,Ahsan,Muhammad
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Aslam Sher Khan,19197,IND,India,,False,,Aslam,Sher
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Aslam Sher Khan,19197,IND,India,7.0,False,,Aslam,Sher
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Feroze Khan,19198,IND,British India,1.0,False,Gold,Feroze,Khan
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Michael Kindo,19199,IND,India,3.0,False,Bronze,Michael,Kindo
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Amir Kumar,19200,IND,India,1.0,False,Gold,Amir,Kumar
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Amir Kumar,19200,IND,India,1.0,False,Gold,Amir,Kumar
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Ashok Kumar,19201,IND,India,3.0,False,Bronze,Ashok,Kumar
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Ashok Kumar,19201,IND,India,7.0,False,,Ashok,Kumar
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Ashok Kumar,19202,IND,India,6.0,False,,Ashok,Kumar
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Charanjit Kumar,19203,IND,India,1.0,False,Gold,Charanjit,Kumar
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Charanjit Kumar,19203,IND,India,5.0,False,,Charanjit,Kumar
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Gundeep Kumar,19204,IND,India,6.0,False,,Gundeep,Kumar
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Sanjeev Kumar,19205,IND,India,8.0,False,,Sanjeev,Kumar
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Sujit Kumar,19206,IND,India,6.0,False,,Sujit,Kumar
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Kishan Lal,19207,IND,India,1.0,False,Gold,Kishan,Lal
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Mohinder Lal,19208,IND,India,2.0,False,Silver,Mohinder,Lal
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Mohinder Lal,19208,IND,India,1.0,False,Gold,Mohinder,Lal
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Jaman Lal Sharma,19209,IND,India,2.0,False,Silver,Jaman,Lal
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Raghbir Lal,19210,IND,India,1.0,False,Gold,Raghbir,Lal
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Raghbir Lal,19210,IND,India,1.0,False,Gold,Raghbir,Lal
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Shankar Laxman,19211,IND,India,1.0,False,Gold,Shankar,Laxman
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Shankar Laxman,19211,IND,India,2.0,False,Silver,Shankar,Laxman
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Shankar Laxman,19211,IND,India,1.0,False,Gold,Shankar,Laxman
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Maneyapanda Muthanna Somaya,19212,IND,India,1.0,False,Gold,Maneyapanda,Muthanna
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Maneyapanda Muthanna Somaya,19212,IND,India,5.0,False,,Maneyapanda,Muthanna
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Maneyapanda Muthanna Somaya,19212,IND,India,6.0,False,,Maneyapanda,Muthanna
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",George Marthins,19213,IND,British India,1.0,False,Gold,George,Marthins
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Mirza Nasir-ud-Din Masood,19214,IND,British India,1.0,False,Gold,Mirza,Nasir-ud-Din
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Cyril Michie,19215,IND,British India,1.0,False,Gold,Cyril,Michie
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Masude Minhas,19216,IND,British India,1.0,False,Gold,Masude,Minhas
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Muhammad Shahid,19217,IND,India,1.0,False,Gold,Muhammad,Shahid
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Muhammad Shahid,19217,IND,India,5.0,False,,Muhammad,Shahid
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Muhammad Shahid,19217,IND,India,6.0,False,,Muhammad,Shahid
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",M. P. Ganesh,19218,IND,India,3.0,False,Bronze,M.,P.
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Mukesh Kumar Nandanoori,19219,IND,India,7.0,False,,Mukesh,Kumar
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Mukesh Kumar Nandanoori,19219,IND,India,8.0,False,,Mukesh,Kumar
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Mukesh Kumar Nandanoori,19219,IND,India,7.0,False,,Mukesh,Kumar
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Ravi Nayakar,19220,IND,India,7.0,False,,Ravi,Nayakar
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Baboo Nimal,19221,IND,British India,1.0,False,Gold,Baboo,Nimal
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Rex Norris,19222,IND,British India,1.0,False,Gold,Rex,Norris
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Bandu Patil,19223,IND,India,,False,,Bandu,Patil
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Bandu Patil,19223,IND,India,1.0,False,Gold,Bandu,Patil
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Mark Patterson,19224,IND,India,6.0,False,,Mark,Patterson
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Govind Perumal,19225,IND,India,1.0,False,Gold,Govind,Perumal
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Govind Perumal,19225,IND,India,1.0,False,Gold,Govind,Perumal
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Krishnamurty Perumal,19226,IND,India,3.0,False,Bronze,Krishnamurty,Perumal
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Krishnamurty Perumal,19226,IND,India,3.0,False,Bronze,Krishnamurty,Perumal
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",V. J. Peter,19227,IND,India,2.0,False,Silver,V.,J.
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",V. J. Peter,19227,IND,India,1.0,False,Gold,V.,J.
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",V. J. Peter,19227,IND,India,3.0,False,Bronze,V.,J.
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Joe Phillips,19228,IND,British India,1.0,False,Gold,Joe,Phillips
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",V. J. Phillips,19229,IND,India,,False,,V.,J.
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",V. J. Phillips,19229,IND,India,7.0,False,,V.,J.
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Dhanraj Pillay,19230,IND,India,7.0,False,,Dhanraj,Pillay
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Dhanraj Pillay,19230,IND,India,8.0,False,,Dhanraj,Pillay
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Dhanraj Pillay,19230,IND,India,7.0,False,,Dhanraj,Pillay
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Dhanraj Pillay,19230,IND,India,7.0,False,,Dhanraj,Pillay
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Eric Pinniger,19231,IND,British India,1.0,False,Gold,Eric,Pinniger
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Eric Pinniger,19231,IND,British India,1.0,False,Gold,Eric,Pinniger
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Eric Pinniger,19231,IND,British India,,False,,Eric,Pinniger
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Leo Pinto,19232,IND,India,1.0,False,Gold,Leo,Pinto
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Cheppudira Poonacha,19233,IND,India,7.0,False,,Cheppudira,Poonacha
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Muniswamy Rajagopal,19234,IND,India,1.0,False,Gold,Muniswamy,Rajagopal
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Rajinder Singh Rawat,19235,IND,India,6.0,False,,Rajinder,Singh
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Jaswant Rajput,19236,IND,India,1.0,False,Gold,Jaswant,Rajput
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Jaswant Rajput,19236,IND,India,,False,,Jaswant,Rajput
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Inam-ur Rahman,19237,IND,India,3.0,False,Bronze,Inam-ur,Rahman
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Riaz Nabi Muhammad,19238,IND,India,8.0,False,,Riaz,Nabi
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Riaz Nabi Muhammad,19238,IND,India,7.0,False,,Riaz,Nabi
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Michael Rocque,19239,IND,British India,1.0,False,Gold,Michael,Rocque
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Reginald Rodrigues,19240,IND,India,1.0,False,Gold,Reginald,Rodrigues
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Munir Sait,19241,IND,India,3.0,False,Bronze,Munir,Sait
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Govind Sawant,19242,IND,India,2.0,False,Silver,Govind,Sawant
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Syed Mushtaq Ali,19243,IND,India,1.0,False,Gold,Syed,Mushtaq
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Jalal-ud-Din Syed Rizvi,19244,IND,India,5.0,False,,Jalal-ud-Din,Syed
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Allan Schofield,19245,IND,India,1.0,False,Gold,Allan,Schofield
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Frederick Seaman,19246,IND,British India,1.0,False,Gold,Frederick,Seaman
1936.0,Summer,Hockey,"Hockey, Men (Olympic)",Shabban Shahab-ud-Din,19247,IND,British India,1.0,False,Gold,Shabban,Shahab-ud-Din
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Vineet Kumar Sharma,19248,IND,India,5.0,False,,Vineet,Kumar
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Shaukat Ali,19249,IND,British India,1.0,False,Gold,Shaukat,Ali
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Ajit Singh,19250,IND,India,,False,,Ajit,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Ajit Singh,19250,IND,India,7.0,False,,Ajit,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Ajitpal Singh,19251,IND,India,3.0,False,Bronze,Ajitpal,Singh
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Ajitpal Singh,19251,IND,India,3.0,False,Bronze,Ajitpal,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Ajitpal Singh,19251,IND,India,7.0,False,,Ajitpal,Singh
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Amarjit Rana,19252,IND,India,1.0,False,Gold,Amarjit,Rana
1956.0,Summer,Hockey,"Hockey, Men (Olympic)",Bakshish Singh,19254,IND,India,1.0,False,Gold,Bakshish,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Balbir Singh,19255,IND,India,,False,,Balbir,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Balbir Singh,19255,IND,India,3.0,False,Bronze,Balbir,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Balbir Singh,19256,IND,India,3.0,False,Bronze,Balbir,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Balbir Singh,19257,IND,India,3.0,False,Bronze,Balbir,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Baldev Singh,19258,IND,India,7.0,False,,Baldev,Singh
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Baljit Singh Saini,19259,IND,India,8.0,False,,Baljit,Singh
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Baljit Singh Saini,19259,IND,India,7.0,False,,Baljit,Singh
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Balwinder Singh,19260,IND,India,6.0,False,,Balwinder,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Chand Singh,19261,IND,India,7.0,False,,Chand,Singh
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Charanjit Singh,19262,IND,India,2.0,False,Silver,Charanjit,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Charanjit Singh,19262,IND,India,1.0,False,Gold,Charanjit,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Darshan Singh,19263,IND,India,1.0,False,Gold,Darshan,Singh
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Devinder Singh,19264,IND,India,1.0,False,Gold,Devinder,Singh
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Dharam Singh Gill,19265,IND,India,1.0,False,Gold,Dharam,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Dharam Singh,19266,IND,India,1.0,False,Gold,Dharam,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Dharam Singh,19266,IND,India,,False,,Dharam,Singh
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Didar Singh,19267,IND,India,7.0,False,,Didar,Singh
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",G. Nandy Singh,19268,IND,India,1.0,False,Gold,G.,Nandy
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",G. Nandy Singh,19268,IND,India,1.0,False,Gold,G.,Nandy
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Gurbux Singh,19269,IND,India,1.0,False,Gold,Gurbux,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Gurbux Singh,19269,IND,India,3.0,False,Bronze,Gurbux,Singh
1980.0,Summer,Hockey,"Hockey, Men (Olympic)",Gurmail Singh,19270,IND,India,1.0,False,Gold,Gurmail,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Harbinder Singh,19271,IND,India,1.0,False,Gold,Harbinder,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Harbinder Singh,19271,IND,India,3.0,False,Bronze,Harbinder,Singh
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Harbinder Singh,19271,IND,India,3.0,False,Bronze,Harbinder,Singh
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Harcharan Singh,19272,IND,India,3.0,False,Bronze,Harcharan,Singh
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Harcharan Singh,19272,IND,India,7.0,False,,Harcharan,Singh
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Hardeep Singh,19273,IND,India,5.0,False,,Hardeep,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Harmik Singh,19274,IND,India,3.0,False,Bronze,Harmik,Singh
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Harmik Singh,19274,IND,India,3.0,False,Bronze,Harmik,Singh
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Harpreet Singh,19275,IND,India,7.0,False,,Harpreet,Singh
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Harpreet Singh,19275,IND,India,8.0,False,,Harpreet,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Gogi Singh,19276,IND,India,3.0,False,Bronze,Gogi,Singh
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Jagbir Singh,19277,IND,India,6.0,False,,Jagbir,Singh
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Jagbir Singh,19277,IND,India,7.0,False,,Jagbir,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Jagjit Singh,19278,IND,India,1.0,False,Gold,Jagjit,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Jagjit Singh,19278,IND,India,3.0,False,Bronze,Jagjit,Singh
1928.0,Summer,Hockey,"Hockey, Men (Olympic)",Jaipal Singh,19279,IND,British India,1.0,False,Gold,Jaipal,Singh
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Jaswant Singh,19280,IND,India,2.0,False,Silver,Jaswant,Singh
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Gindi Singh,19281,IND,India,2.0,False,Silver,Gindi,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Gindi Singh,19281,IND,India,1.0,False,Gold,Gindi,Singh
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Kulwant Singh,19282,IND,India,3.0,False,Bronze,Kulwant,Singh
1948.0,Summer,Hockey,"Hockey, Men (Olympic)",Kunwar Digvijay Singh,19283,IND,India,1.0,False,Gold,Kunwar,Digvijay
1952.0,Summer,Hockey,"Hockey, Men (Olympic)",Kunwar Digvijay Singh,19283,IND,India,1.0,False,Gold,Kunwar,Digvijay
1976.0,Summer,Hockey,"Hockey, Men (Olympic)",Mohinder Singh,19284,IND,India,7.0,False,,Mohinder,Singh
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Mohinder Pal Singh,19285,IND,India,6.0,False,,Mohinder,Pal
1972.0,Summer,Hockey,"Hockey, Men (Olympic)",Mukhbain Singh,19286,IND,India,3.0,False,Bronze,Mukhbain,Singh
1984.0,Summer,Hockey,"Hockey, Men (Olympic)",Neel Kamal Singh,19287,IND,India,5.0,False,,Neel,Kamal
1988.0,Summer,Hockey,"Hockey, Men (Olympic)",Pargat Singh,19288,IND,India,6.0,False,,Pargat,Singh
1992.0,Summer,Hockey,"Hockey, Men (Olympic)",Pargat Singh,19288,IND,India,7.0,False,,Pargat,Singh
1996.0,Summer,Hockey,"Hockey, Men (Olympic)",Pargat Singh,19288,IND,India,8.0,False,,Pargat,Singh
1960.0,Summer,Hockey,"Hockey, Men (Olympic)",Prithipal Singh,19289,IND,India,2.0,False,Silver,Prithipal,Singh
1964.0,Summer,Hockey,"Hockey, Men (Olympic)",Prithipal Singh,19289,IND,India,1.0,False,Gold,Prithipal,Singh
1968.0,Summer,Hockey,"Hockey, Men (Olympic)",Prithipal Singh,19289,IND,India,3.0,False,Bronze,Prithipal,Singh
